method,lambda,seed,auc,acc,f1,dp_gap,eo_gap,eopp_gap,ev,mmd_alpha,linsep_alpha,nonlinsep_alpha,dp_alpha
FairPCA_AA,0.1,2,0.769445311281011,0.7,0.34210526315789475,0.024964893119051312,0.275,0.275,0.12778663592870299,0.04718148136581357,0.5,0.49009287925696593,0.03861592688632726
FairPCA_AA,0.3,2,0.7694063036355125,0.7,0.34210526315789475,0.024964893119051312,0.275,0.275,0.12641814292283804,0.04717569540730515,0.5,0.4915966386554622,0.038609731546270266
FairPCA_AA,1.0,2,0.7688016851302856,0.7,0.34210526315789475,0.024964893119051312,0.275,0.275,0.1264784324707573,0.04712188805138795,0.5,0.4893409995577178,0.03872188998351408
FairPCA_AA,3.0,2,0.767475425183336,0.698,0.3406113537117904,0.022702449680137293,0.275,0.275,0.12299138370996232,0.046859043064317984,0.5,0.4967271118973905,0.03987803431543475
FairPCA_AA,10.0,2,0.7619753471680448,0.686,0.33191489361702126,0.010376033702605703,0.15416666666666667,0.15416666666666667,0.11799057061068807,0.046739454231723765,0.5,0.4878372401592216,0.04196308384910408
FairPCA_AA,30.0,2,0.7595958807926354,0.684,0.3305084745762712,0.012638477141519722,0.15416666666666667,0.15416666666666667,0.12027366490920688,0.046704765789301605,0.5,0.4967271118973905,0.04294203318904789
FairPCA_AA,100.0,2,0.7581916055546887,0.684,0.3305084745762712,0.012638477141519722,0.15416666666666667,0.15416666666666667,0.12118379763715525,0.046722508835925436,0.5,0.4864661654135339,0.04333927648521942
Raw,,3,0.9102044000624121,0.866,0.5988023952095808,0.08495865189577154,0.04583333333333339,0.04583333333333339,,,,,
AA,,3,0.6659580277734436,0.626,0.242914979757085,0.057029177718832924,0.09999999999999998,0.09999999999999998,0.14528487919780186,0.08279938642080908,0.5,0.5261388766032729,0.08456390404503429
FairAA,0.0,3,0.6661920736464347,0.626,0.242914979757085,0.057029177718832924,0.09999999999999998,0.09999999999999998,0.14528576263271764,0.08279956866045679,0.5,0.5261388766032729,0.08456376541469554
FairAA,0.03,3,0.6658995163051958,0.626,0.242914979757085,0.057029177718832924,0.09999999999999998,0.09999999999999998,0.1452997830782763,0.08241469538290092,0.5,0.526890756302521,0.08434292263252291
FairAA,0.1,3,0.6659190201279451,0.626,0.242914979757085,0.057029177718832924,0.09999999999999998,0.09999999999999998,0.14528817486036927,0.07954340973341101,0.5,0.5121185316231756,0.08268020513050878
FairAA,0.3,3,0.6659385239506942,0.626,0.242914979757085,0.03752535496957399,0.22083333333333327,0.22083333333333327,0.14532275321232446,0.059653745111775014,0.5,0.515126050420168,0.07004127435182694
FairAA,1.0,3,0.6671867686066469,0.64,0.25,0.0021844281479169725,0.22083333333333327,0.22083333333333327,0.14491892757770208,0.018435713711145496,0.5,0.4982308712958868,0.02538012265719311
FairAA,3.0,3,0.6658995163051957,0.666,0.2374429223744292,0.02582306132001877,0.1833333333333333,0.1833333333333333,0.14412049745221756,0.012101024659106563,0.5,0.5623175586023883,0.0054459920064488555
FairAA,10.0,3,0.6079926665626463,0.722,0.1871345029239766,0.0173974098923389,0.15000000000000002,0.15000000000000002,0.07332996819437498,0.07047756946290462,0.5,0.5175143741707209,0.0699217975196745
FairAA,30.0,3,0.6079926665626463,0.722,0.1871345029239766,0.0173974098923389,0.15000000000000002,0.15000000000000002,0.07332996819437498,0.07047756946290462,0.5,0.5175143741707209,0.0699217975196745
FairAA,100.0,3,0.6079926665626463,0.722,0.1871345029239766,0.0173974098923389,0.15000000000000002,0.15000000000000002,0.07332996819437498,0.07047756946290462,0.5,0.5175143741707209,0.0699217975196745
FairAA_3Moment,0.0,3,0.6659580277734436,0.626,0.242914979757085,0.057029177718832924,0.09999999999999998,0.09999999999999998,0.14528576390565817,0.08279956901297647,0.5,0.5261388766032729,0.08456376769986781
